Ticker, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
JPC,0.193,9.191,9.09,8.998,0.476683937824,0.007,-0.016,-0.008,0.000770077007701,47.112,9.18,9.095,9.126,54.634,46.154,51.282,1443101400
LOR,0.591,9.966,9.4,9.375,0.0423011844332,0.034,-0.267,-0.233,0.0036170212766,34.491,10.614,9.671,9.574,31.525,14.286,14.311,1443101400
ENX,0.354,12.634,12.57,12.28,0.819209039548,0.01,-0.001,0.009,0.00079554494829,57.273,12.451,12.457,12.476,58.684,64.445,54.074,1443101400
GYB,0.713,20.828,20.1,20.115,-0.0210378681627,-0.022,-0.124,-0.146,-0.00109452736318,29.057,20.761,20.471,20.28,19.888,0.0,1.307,1443101400
HYT,0.34,10.293,10.14,9.953,0.55,0.02,-0.027,-0.008,0.00197238658777,48.016,10.339,10.123,10.202,43.238,40.741,53.106,1443101400
CTU,0.283,26.275,26.2,25.992,0.734982332155,0.017,-0.006,0.011,0.000648854961832,54.376,26.175,26.134,26.198,51.291,86.487,93.535,1443101400
JMT,0.27,21.868,21.81,21.598,0.785185185185,0.023,-0.033,-0.01,0.00105456212746,51.245,21.896,21.733,21.822,55.995,37.931,59.108,1443101400
BOI,0.434,15.119,14.85,14.685,0.380184331797,0.028,-0.059,-0.03,0.00188552188552,44.281,15.175,14.902,15.022,61.167,32.394,46.948,1443101400
KYE,2.218,16.357,14.42,14.139,0.126690712353,0.063,-0.511,-0.448,0.00436893203883,37.628,16.93,15.248,15.008,45.173,26.289,38.004,1443101400
ETJ,0.572,10.51,10.05,9.938,0.195804195804,-0.006,-0.107,-0.113,-0.000597014925373,39.518,10.508,10.224,10.07,44.157,23.256,15.401,1443101400
NMY,0.205,12.391,12.3,12.186,0.556097560976,0.006,-0.014,-0.008,0.000487804878049,50.247,12.312,12.289,12.31,36.728,60.0,64.0,1443101400
AIF,0.314,15.04,14.81,14.726,0.267515923567,0.017,-0.122,-0.105,0.00114787305874,41.27,15.303,14.883,14.814,56.876,21.739,20.29,1443101400
ETO,0.917,22.914,21.79,21.997,-0.225736095965,-0.014,-0.223,-0.237,-0.000642496558054,36.183,23.173,22.456,22.226,36.671,20.0,29.226,1443101400
PHT,0.394,10.918,10.56,10.524,0.0913705583756,0.007,-0.067,-0.06,0.000662878787879,42.907,10.958,10.721,10.668,31.402,20.513,30.647,1443101400
SPXX,0.636,13.675,13.23,13.039,0.300314465409,0.027,-0.107,-0.08,0.00204081632653,44.061,13.691,13.357,13.368,45.642,33.929,57.143,1443101400
STPP,1.1276,36.3733,35.75,35.2457,0.447233061369,0.0569,-0.2205,-0.1636,0.00159160839161,43.6554,36.6265,35.8095,35.756,15.495,56.8967,60.345,1443101400
SZC,1.254,16.737,15.55,15.483,0.0534290271132,0.019,-0.384,-0.365,0.00122186495177,35.767,17.348,16.11,15.774,31.05,20.53,17.645,1443101400
BME,6.729,46.962,40.81,40.233,0.0857482538267,-0.169,-0.591,-0.76,-0.00414114187699,35.478,44.641,43.598,42.67,41.7,0.0,6.191,1443101400
NIQ,0.343,12.522,12.46,12.179,0.819241982507,0.014,0.031,0.045,0.00112359550562,59.599,12.295,12.351,12.448,36.12,88.889,92.593,1443101400
MVF,0.183,9.659,9.54,9.476,0.349726775956,0.0,-0.01,-0.01,0.0,46.683,9.57,9.568,9.57,59.489,50.0,58.73,1443101400
EDD,0.305,7.491,7.24,7.186,0.177049180328,0.027,-0.143,-0.116,0.00372928176796,36.459,7.88,7.339,7.334,40.095,25.581,22.416,1443101400
NAN,0.433,13.578,13.47,13.145,0.750577367206,0.02,-0.036,-0.016,0.0014847809948,57.269,13.444,13.362,13.384,56.06,92.5,78.148,1443101400
NXR,0.177,13.687,13.65,13.51,0.790960451977,0.012,-0.041,-0.029,0.000879120879121,51.702,13.728,13.599,13.604,52.523,72.0,57.333,1443101400
BEP,2.951,28.963,27.0,26.012,0.334801762115,0.076,-0.236,-0.16,0.00281481481481,45.042,28.08,27.488,27.638,55.266,28.571,55.102,1443101400
CTX,0.413,26.205,26.1,25.792,0.745762711864,0.024,-0.011,0.013,0.000919540229885,55.72,26.02,25.999,26.072,26.03,87.5,95.833,1443101400
SCAI,2.807,38.485,37.45,35.678,0.631278945493,0.113,0.014,0.127,0.0030173564753,50.762,37.7,37.082,37.746,46.564,52.614,54.139,1443101400
MMD,0.518,17.723,17.53,17.205,0.627413127413,0.018,0.002,0.02,0.00102681118083,52.431,17.457,17.464,17.582,61.715,75.51,85.715,1443101400
SLRA,1.2268,24.6819,23.65,23.4551,0.158868601239,-0.024,-0.1903,-0.2143,-0.00101479915433,37.8235,24.5292,24.0685,23.776,27.365,10.891,19.4719,1443101400
MFM,0.133,6.379,6.33,6.246,0.631578947368,0.005,-0.009,-0.004,0.000789889415482,50.671,6.348,6.313,6.332,50.605,70.588,70.588,1443101400
CIK,0.058,2.912,2.89,2.854,0.620689655172,0.006,-0.024,-0.018,0.00207612456747,47.56,2.97,2.883,2.878,28.947,62.5,48.611,1443101400
BZM,0.396,14.677,14.46,14.281,0.45202020202,0.002,-0.042,-0.04,0.000138312586445,48.499,14.56,14.479,14.428,26.777,28.571,23.559,1443101400
CEV,0.703,13.217,12.93,12.514,0.591749644381,-0.004,0.101,0.098,-0.00030935808198,56.364,12.647,12.866,12.988,55.982,27.027,45.527,1443101400
OXLC,2.168,14.35,13.73,12.182,0.714022140221,0.123,0.075,0.198,0.00895848506919,55.968,13.662,13.266,13.892,48.055,69.942,83.308,1443101400
GS-PK,0.475,26.254,26.19,25.779,0.865263157895,0.043,-0.06,-0.018,0.0016418480336,55.951,26.231,26.016,26.168,61.414,88.889,96.296,1443101400
HTR,0.798,22.284,21.65,21.486,0.205513784461,0.004,-0.172,-0.168,0.000184757505774,40.542,22.353,21.885,21.714,32.94,22.785,29.536,1443101400
HBANP,34.044,1348.69,1330.0,1314.646,0.451004582305,1.3292,-3.5866,-2.2574,0.000999398496241,47.9681,1339.8202,1331.668,1332.302,60.0512,30.03,60.06,1443101400
XTD.TO,0.489,5.149,5.0,4.66,0.695296523517,0.005,0.061,0.065,0.001,66.849,4.808,4.905,5.004,70.442,82.759,81.609,1443101400
CRDT,0.54,72.877,72.8,72.337,0.857407407407,0.041,-0.079,-0.038,0.000563186813187,54.614,72.982,72.607,72.736,96.174,53.334,46.222,1443101400
ELU,0.615,23.936,23.79,23.321,0.762601626016,0.029,0.015,0.045,0.00121899957966,53.506,23.64,23.629,23.834,51.003,69.118,75.49,1443101400
GF,0.697,15.176,14.48,14.479,0.00143472022956,-0.032,-0.102,-0.135,-0.00220994475138,37.833,15.16,14.828,14.65,44.289,20.455,11.297,1443101400
GNT,0.461,6.279,6.01,5.818,0.416485900217,0.018,-0.122,-0.104,0.00299500831947,45.398,6.408,6.049,5.996,44.251,52.273,34.091,1443101400
CTW,1.32,26.927,26.0,25.607,0.297727272727,-0.03,-0.117,-0.147,-0.00115384615385,37.394,26.372,26.267,25.958,39.619,14.634,11.789,1443101400
BJZ,0.368,15.058,14.8,14.69,0.298913043478,-0.013,-0.021,-0.034,-0.000878378378378,44.955,14.907,14.874,14.79,20.31,11.111,7.212,1443101400
WIW,0.3042,10.6541,10.46,10.3499,0.361932938856,0.0185,-0.1204,-0.1019,0.00176864244742,37.9867,10.8618,10.502,10.466,34.2917,41.9355,41.9355,1443101400
JHS,0.309,13.857,13.84,13.548,0.94498381877,0.024,-0.014,0.009,0.00173410404624,57.113,13.79,13.703,13.78,48.509,65.854,58.537,1443101400
EUFN,1.942,22.339,20.34,20.397,-0.029351184346,-0.076,-0.393,-0.469,-0.00373647984267,31.206,22.535,21.368,20.712,26.819,8.854,8.527,1443101400
CBA,1.925,12.417,10.41,10.492,-0.0425974025974,-0.048,-0.333,-0.382,-0.00461095100865,30.233,12.347,11.455,10.934,31.649,13.81,8.586,1443101400
CMU,0.157,4.341,4.31,4.184,0.802547770701,-0.002,0.013,0.01,-0.00046403712297,56.286,4.214,4.263,4.26,71.315,73.333,51.443,1443101400
NBO,0.57,13.892,13.82,13.322,0.873684210526,0.046,-0.057,-0.011,0.00332850940666,53.553,13.844,13.607,13.818,67.848,76.19,79.783,1443101400
DSM,0.255,7.852,7.74,7.597,0.560784313725,0.004,0.01,0.014,0.000516795865633,50.465,7.724,7.725,7.772,56.752,45.454,58.46,1443101400
BGB,0.544,15.037,14.51,14.493,0.03125,-0.007,-0.089,-0.097,-0.000482425913163,36.695,15.173,14.765,14.678,52.174,8.929,7.456,1443101400
EVT,0.916,19.39,18.64,18.474,0.181222707424,0.004,-0.243,-0.239,0.000214592274678,40.678,19.694,18.932,18.724,42.561,29.787,15.279,1443101400
IEUS,3.194,46.882,44.07,43.688,0.119599248591,-0.12,-0.29,-0.41,-0.00272294077604,38.749,46.348,45.285,44.756,49.877,14.327,7.787,1443101400
NNY,0.235,9.716,9.69,9.481,0.889361702128,0.02,-0.023,-0.003,0.00206398348813,56.112,9.686,9.599,9.662,56.811,95.652,90.975,1443101400
BCE-PH.TO,0.798,15.026,14.2,14.228,-0.0350877192982,0.013,-0.24,-0.228,0.000915492957746,25.097,15.604,14.627,14.526,45.494,0.0,26.271,1443101400
ESTE,2.427,17.486,15.6,15.059,0.22290894108,-0.016,0.257,0.24,-0.00102564102564,47.178,16.154,16.273,16.384,34.181,8.929,31.548,1443101400
BLW,0.332,14.708,14.48,14.376,0.313253012048,0.02,-0.091,-0.072,0.00138121546961,44.308,14.854,14.542,14.524,44.446,38.461,46.487,1443101400
ERH,0.391,10.944,10.67,10.553,0.299232736573,0.016,-0.149,-0.133,0.00149953139644,36.394,11.181,10.749,10.672,55.604,25.926,20.988,1443101400
NJV,0.426,14.158,13.85,13.732,0.276995305164,-0.015,-0.014,-0.029,-0.00108303249097,44.399,13.931,13.945,13.866,36.735,26.191,27.778,1443101400
DCUC,2.272,50.736,50.23,48.464,0.777288732394,0.096,-0.172,-0.076,0.00191120844117,52.799,49.943,49.6,49.962,60.649,83.178,73.52,1443101400
KFH,0.445,27.21,27.24,26.765,1.06741573034,0.027,-0.014,0.013,0.000991189427313,57.748,27.133,26.988,27.018,63.342,100.0,62.016,1443101400
ELJ,1.098,25.481,25.2,24.383,0.744080145719,0.055,0.03,0.085,0.00218253968254,56.465,24.922,24.932,25.288,80.569,76.923,90.707,1443101400
WIA,0.444,10.872,10.56,10.428,0.297297297297,0.009,-0.121,-0.112,0.000852272727273,35.308,10.971,10.65,10.562,32.49,35.135,33.333,1443101400
KEF,0.521,7.447,7.06,6.926,0.257197696737,0.006,-0.037,-0.032,0.000849858356941,41.762,7.43,7.187,7.222,43.191,18.644,28.249,1443101400
HNW,0.335,15.155,14.95,14.82,0.388059701493,0.038,-0.165,-0.127,0.00254180602007,41.162,15.578,14.988,14.986,39.824,44.898,48.299,1443101400
EVG,0.74,13.834,13.21,13.094,0.156756756757,-0.011,-0.115,-0.127,-0.000832702498107,35.74,13.733,13.464,13.286,19.133,3.39,11.055,1443101400
ESBK,0.708,19.938,19.17,19.23,-0.0847457627119,-0.007,-0.077,-0.084,-0.000365153886281,39.72,19.861,19.584,19.506,55.513,7.936,54.233,1443101400
HJV,1.294,17.694,16.2,16.4,-0.15455950541,-0.067,-0.132,-0.199,-0.00413580246914,36.261,17.276,17.047,16.666,38.973,2.703,13.758,1443101400
CIX,0.466,11.275,11.2,10.809,0.839055793991,0.039,-0.036,0.003,0.00348214285714,53.836,11.256,11.042,11.11,62.762,77.586,85.058,1443101400
HYND,0.66,21.155,20.47,20.495,-0.0378787878788,-0.012,-0.073,-0.084,-0.000586223742062,39.106,21.2,20.825,20.738,40.85,0.0,7.143,1443101400
MUH,0.506,14.961,14.83,14.455,0.741106719368,0.014,0.052,0.065,0.000944032366824,58.672,14.589,14.708,14.84,61.313,77.778,91.517,1443101400
NCV,1.55,7.324,6.25,5.774,0.307096774194,0.015,-0.281,-0.266,0.0024,36.138,7.245,6.549,6.294,48.253,35.294,30.701,1443101400
NTC,0.146,12.426,12.34,12.28,0.41095890411,-0.002,-0.01,-0.011,-0.000162074554295,48.845,12.371,12.353,12.326,37.437,41.667,37.5,1443101400
PDT,0.413,13.038,12.81,12.625,0.44794188862,0.0267,-0.1261,-0.0994,0.00208430913349,45.1494,13.222,12.8315,12.822,60.608,43.9025,44.7155,1443101400
MHY,0.072,4.593,4.53,4.521,0.125,0.009,-0.045,-0.036,0.00198675496689,38.112,4.717,4.557,4.548,47.473,46.154,61.539,1443101400
NCB,0.353,16.567,16.29,16.214,0.215297450425,-0.001,-0.086,-0.086,-6.1387354205e-05,39.598,16.613,16.39,16.32,32.171,22.222,22.84,1443101400
JOF,0.412,10.17,9.94,9.758,0.441747572816,0.032,-0.129,-0.097,0.00321931589537,43.52,10.4,9.964,9.98,52.821,50.0,57.971,1443101400
ERC,0.276,11.888,11.74,11.612,0.463768115942,0.031,-0.123,-0.092,0.0026405451448,41.486,12.183,11.75,11.75,33.559,60.714,60.259,1443101400
CEM,2.847,22.413,19.67,19.566,0.0365296803653,-0.127,-0.344,-0.472,-0.00645653279105,37.663,21.788,20.99,20.112,24.64,22.161,11.363,1443101400
MWR,0.232,25.439,25.44,25.207,1.00431034483,0.027,-0.032,-0.005,0.00106132075472,56.508,25.494,25.323,25.404,58.46,88.462,88.908,1443101400
IQI,0.298,12.075,11.99,11.777,0.714765100671,0.014,0.009,0.023,0.00116763969975,54.242,11.917,11.926,12.022,59.453,74.074,86.42,1443101400
JMM,0.351,7.33,7.2,6.979,0.62962962963,0.013,-0.013,0.0,0.00180555555556,54.142,7.192,7.155,7.2,48.069,72.727,72.727,1443101400
JTP,0.379,8.452,8.1,8.073,0.0712401055409,-0.027,0.042,0.016,-0.00333333333333,41.756,8.115,8.263,8.212,45.002,0.0,18.628,1443101400
SU,3.112,27.978,25.87,24.866,0.322622107969,-0.007,-0.305,-0.312,-0.000270583687669,45.612,26.861,26.422,25.916,45.831,38.785,34.611,1443101400
NQP,0.188,13.131,13.03,12.943,0.462765957447,0.007,-0.039,-0.032,0.000537221795856,46.112,13.138,13.037,13.042,65.664,54.167,54.365,1443101400
SUGR,0.197,10.268,10.24,10.071,0.857868020305,0.012,-0.002,0.01,0.001171875,55.559,10.192,10.17,10.204,51.583,81.818,84.415,1443101400
JBN,1.146,17.396,16.69,16.25,0.383944153578,-0.003,-0.132,-0.135,-0.000179748352307,46.478,17.221,16.823,16.778,8.888,56.489,32.971,1443101400
JQC,0.181,8.35,8.16,8.169,-0.0497237569061,0.0,-0.056,-0.056,0.0,33.053,8.445,8.26,8.204,22.579,22.727,25.12,1443101400
IBB,38.856,365.583,326.22,326.727,-0.0130481778876,-1.481,-4.013,-5.494,-0.00453988106186,36.623,363.927,346.155,338.334,34.955,13.154,13.866,1443101400
CTR,1.103,16.405,15.36,15.302,0.052583862194,-0.018,-0.164,-0.183,-0.001171875,41.016,16.452,15.854,15.6,39.981,29.193,15.437,1443101400
LDP,1.124,23.341,22.99,22.217,0.687722419929,0.076,-0.076,0.0,0.00330578512397,50.993,23.216,22.779,23.118,59.003,57.759,66.379,1443101400
GGN,0.328,5.355,5.33,5.027,0.923780487805,0.034,-0.09,-0.056,0.00637898686679,53.15,5.489,5.191,5.224,57.677,94.286,59.048,1443101400
DPG,1.045,16.42,15.53,15.375,0.148325358852,0.018,-0.296,-0.278,0.0011590470058,36.415,16.759,15.898,15.706,53.6,25.773,20.362,1443101400
TCPC,1.416,15.903,14.76,14.487,0.192796610169,-0.052,-0.131,-0.183,-0.00352303523035,38.422,15.344,15.195,14.78,15.615,13.158,10.25,1443101400
PGP,3.887,17.712,15.27,13.825,0.371751993826,0.011,-0.425,-0.414,0.000720366732155,44.956,16.482,15.769,15.302,36.957,49.401,46.302,1443101400
PGZ,0.6546,17.5253,17.46,16.8707,0.900244424076,0.0787,-0.1565,-0.0778,0.00450744558992,53.6891,17.8093,17.198,17.346,58.7973,100.0,86.7816,1443101400
HGH,0.703,31.53,31.5,30.827,0.957325746799,0.035,0.081,0.116,0.00111111111111,63.927,30.966,31.179,31.412,67.048,87.013,89.346,1443101400
CZWI,0.356,9.099,8.88,8.743,0.384831460674,0.008,-0.042,-0.035,0.000900900900901,45.682,9.066,8.921,8.95,67.548,19.444,23.824,1443101400
IRT,1.031,7.904,7.74,6.873,0.840931134821,0.084,-0.053,0.031,0.0108527131783,57.168,7.68,7.389,7.776,63.296,76.699,76.052,1443101400
EMI,0.248,12.585,12.5,12.337,0.657258064516,0.005,-0.008,-0.003,0.0004,51.989,12.466,12.461,12.474,34.912,70.968,61.29,1443101400
ESD,0.358,13.93,13.62,13.572,0.134078212291,0.026,-0.116,-0.09,0.00190895741557,38.221,14.247,13.751,13.792,35.545,16.327,37.415,1443101400
KST,0.157,10.588,10.43,10.431,-0.00636942675159,0.009,-0.075,-0.066,0.000862895493768,37.561,10.779,10.51,10.466,56.8,27.273,37.879,1443101400
VMM,0.214,13.225,13.13,13.011,0.556074766355,0.007,-0.011,-0.004,0.000533130236101,49.865,13.182,13.118,13.158,39.771,56.25,53.125,1443101400
BPOPM,0.902,19.3695,19.05,18.4675,0.64578713969,0.0347,-0.0089,0.0258,0.00182152230971,50.5512,19.0632,18.9185,19.13,58.2509,49.9999,49.9999,1443101400
DXKW,1.813,20.034,19.11,18.221,0.490347490347,0.036,0.053,0.09,0.00188383045526,48.026,19.468,19.128,19.414,52.158,42.409,49.564,1443101400
HYB,0.195,8.194,8.05,7.999,0.261538461538,0.014,-0.056,-0.042,0.00173913043478,43.755,8.336,8.097,8.102,55.968,33.334,46.032,1443101400
ADRD,1.8404,22.5302,20.55,20.6898,-0.0759617474462,-0.063,-0.3965,-0.4596,-0.00306569343066,31.233,22.8238,21.61,21.008,31.2933,0.0,3.653,1443101400
KRO,1.174,7.346,6.31,6.172,0.117546848382,0.055,-0.495,-0.44,0.00871632329635,30.129,8.473,6.759,6.468,39.766,27.083,16.396,1443101400
SLC.V,0.155,0.465,0.345,0.31,0.225806451613,-0.003,0.0,-0.003,-0.00869565217391,45.704,0.378,0.387,0.356,26.158,7.143,18.43,1443101400
LOOK,0.792,1.243,0.6,0.451,0.188131313131,-0.043,-0.002,-0.045,-0.0716666666667,38.252,0.678,0.847,0.61,14.786,11.628,10.379,1443101400
FISI,0.643,24.85,24.73,24.207,0.813374805599,0.012,0.009,0.021,0.000485240598463,53.844,24.509,24.529,24.554,37.329,70.755,54.088,1443101400
CPIX,0.304,6.19,5.98,5.886,0.309210526316,0.006,-0.047,-0.041,0.00100334448161,47.054,6.258,6.038,6.026,44.432,37.778,28.564,1443101400
AMG,20.43,188.154,170.01,167.724,0.111894273128,0.277,-6.722,-6.445,0.00162931592259,31.266,198.52,177.939,172.594,45.57,18.586,12.496,1443101400
IHC,1.108,12.966,13.1,11.858,1.12093862816,0.104,-0.09,0.015,0.00793893129771,58.424,12.838,12.412,12.666,68.971,100.0,86.111,1443101400
KRN.TO,0.119,0.681,0.57,0.562,0.0672268907563,-0.004,-0.017,-0.021,-0.00701754385965,38.969,0.67,0.622,0.59,27.751,0.0,0.0,1443101400
OMN,0.704,6.31,5.7,5.606,0.133522727273,0.019,-0.17,-0.151,0.00333333333333,37.251,6.484,5.958,5.904,36.292,27.536,37.914,1443101400
MO,3.506,55.434,54.61,51.928,0.76497432972,0.121,0.133,0.253,0.00221571140817,54.444,53.562,53.681,54.41,46.799,70.171,64.299,1443101400
SQNS,0.2344,1.2217,1.03,0.9873,0.182167235495,-0.0022,-0.0526,-0.0548,-0.0021359223301,36.5942,1.3137,1.1045,1.044,32.2532,13.6363,9.0909,1443101400
EPO.V,0.012,0.087,0.08,0.075,0.416666666667,0.0,0.0,0.0,0.0,49.058,0.082,0.081,0.08,22.841,50.0,50.0,1443101400
MAL.TO,1.315,17.049,15.74,15.734,0.00456273764259,0.02,-0.281,-0.261,0.0012706480305,39.329,17.288,16.392,16.3,14.515,20.122,38.856,1443101400
HTS,0.905,16.545,15.89,15.64,0.276243093923,0.019,-0.085,-0.066,0.00119572057898,43.161,16.384,16.093,16.174,60.191,26.136,44.697,1443101400
ASC,2.27,12.93,12.41,10.66,0.770925110132,0.131,0.009,0.14,0.0105560032232,54.814,12.413,11.795,12.538,58.947,69.388,71.205,1443101400
PSBH,3.441,10.634,9.48,7.193,0.66463237431,0.027,0.345,0.372,0.00284810126582,59.935,8.424,8.914,9.554,78.104,70.996,69.264,1443101400
VCLT,1.751,86.571,86.34,84.82,0.868075385494,0.101,-0.139,-0.038,0.00116979383831,53.519,86.2,85.695,86.108,39.478,75.355,81.001,1443101400
NCF.TO,0.069,0.121,0.06,0.052,0.115942028986,-0.002,-0.009,-0.011,-0.0333333333333,28.974,0.105,0.087,0.067,11.975,0.0,0.0,1443101400
NHF,0.71,6.391,5.61,5.681,-0.1,-0.024,-0.16,-0.184,-0.00427807486631,27.147,6.521,6.036,5.808,20.751,10.811,6.069,1443101400
DTQ,0.696,23.945,23.98,23.249,1.05028735632,0.07,-0.063,0.008,0.00291909924937,62.567,23.958,23.597,23.838,60.26,91.667,76.614,1443101400
DTK,0.597,27.583,27.57,26.986,0.978224455611,0.04,0.027,0.067,0.00145085237577,62.774,27.311,27.285,27.492,60.723,93.333,93.43,1443101400
HYI,0.537,14.578,14.01,14.041,-0.0577281191806,-0.004,-0.123,-0.127,-0.00028551034975,34.574,14.716,14.31,14.176,39.171,5.769,23.662,1443101400
SRV,4.25,16.948,12.86,12.698,0.0381176470588,-0.136,-0.675,-0.811,-0.0105754276827,20.929,16.213,14.823,13.566,13.206,13.354,9.237,1443101400
VGM,0.386,12.989,12.92,12.603,0.821243523316,0.015,0.019,0.034,0.00116099071207,58.835,12.76,12.796,12.898,66.663,82.857,80.953,1443101400
EMZ,0.921,26.352,25.53,25.431,0.107491856678,-0.073,0.046,-0.027,-0.00285938112025,39.384,25.667,25.892,25.58,8.721,12.676,14.085,1443101400
NKG,0.294,12.939,12.82,12.645,0.595238095238,0.008,-0.012,-0.005,0.000624024960998,51.955,12.791,12.792,12.822,28.404,73.333,66.944,1443101400
EVM,0.494,11.746,11.73,11.252,0.967611336032,0.03,0.034,0.064,0.00255754475703,65.909,11.47,11.499,11.684,92.505,97.368,99.123,1443101400
IRL,0.603,14.249,13.96,13.646,0.520729684909,0.0,0.059,0.059,0.0,50.168,13.85,13.948,14.034,47.866,38.333,41.667,1443101400
SKYY,1.345,29.461,28.5,28.116,0.285501858736,0.011,-0.202,-0.191,0.000385964912281,43.276,29.576,28.789,28.686,52.379,28.994,29.191,1443101400
EIP,0.327,12.5435,12.37,12.2165,0.469418960245,-0.0098,-0.004,-0.0138,-0.000792239288601,50.063,12.3633,12.38,12.34,73.9851,57.1428,46.0317,1443101400
PFO,0.397,10.565,10.34,10.168,0.433249370277,-0.003,-0.03,-0.032,-0.000290135396518,49.039,10.461,10.367,10.3,53.319,44.444,34.074,1443101400
CXH,0.193,9.67,9.59,9.477,0.585492227979,0.006,-0.007,-0.002,0.000625651720542,50.81,9.605,9.574,9.59,71.444,50.0,70.767,1443101400
PNF,0.248,11.576,11.55,11.328,0.895161290323,0.003,0.028,0.031,0.00025974025974,58.011,11.35,11.452,11.504,34.418,79.311,62.069,1443101400
JHP,0.158,8.384,8.27,8.226,0.278481012658,-0.005,0.005,0.0,-0.000604594921403,47.643,8.289,8.305,8.282,44.458,40.909,46.97,1443101400
HPS,0.502,16.954,16.81,16.452,0.713147410359,0.031,-0.032,-0.002,0.00184414039262,53.478,16.861,16.703,16.778,52.906,86.539,81.047,1443101400
NBB,0.777,19.786,19.77,19.009,0.979407979408,0.065,-0.016,0.049,0.00328780981285,65.763,19.487,19.397,19.698,75.766,87.357,84.291,1443101400
MIE,2.151,14.959,12.87,12.808,0.0288238028824,-0.037,-0.393,-0.429,-0.0028749028749,32.214,14.945,13.884,13.294,38.991,12.745,11.5,1443101400
CIO,1.677,11.723,11.65,10.046,0.956469886702,0.172,-0.239,-0.067,0.0147639484979,60.392,11.702,10.885,11.336,48.03,88.136,90.055,1443101400
NMI,0.2406,10.7423,10.69,10.5017,0.782626766417,0.0226,-0.0433,-0.0208,0.0021141253508,52.7387,10.7897,10.622,10.67,68.0863,79.3102,75.862,1443101400
FBPI,0.995,17.223,17.0,16.228,0.775879396985,0.029,0.069,0.098,0.00170588235294,71.745,16.643,16.725,17.0,100.0,100.0,66.667,1443101400
NXP,0.214,13.508,13.48,13.294,0.869158878505,0.017,-0.016,0.001,0.00126112759644,54.928,13.483,13.401,13.468,49.081,95.454,92.424,1443101400
USATP,2.987,18.802,17.03,15.815,0.406762638098,0.065,-0.364,-0.299,0.00381679389313,42.764,18.269,17.308,17.32,91.161,27.778,35.391,1443101400
NCZ,1.674,6.672,5.56,4.998,0.335722819594,0.019,-0.306,-0.287,0.00341726618705,35.381,6.583,5.835,5.568,43.712,37.5,27.746,1443101400
NXJ,0.327,12.889,12.76,12.562,0.605504587156,0.013,-0.046,-0.033,0.00101880877743,51.22,12.832,12.726,12.732,35.507,76.667,68.889,1443101400
CCA,0.488,11.119,11.03,10.631,0.81762295082,0.026,0.021,0.047,0.00235720761559,59.73,10.887,10.875,11.046,74.406,60.0,60.0,1443101400
DMF,0.582,9.418,9.34,8.836,0.865979381443,0.02,0.051,0.071,0.00214132762313,63.394,9.027,9.127,9.282,73.237,86.047,83.64,1443101400
WHFBL,0.798,25.465,25.1,24.667,0.542606516291,0.006,-0.025,-0.019,0.000239043824701,48.921,25.226,25.066,25.08,30.365,55.696,59.916,1443101400
BGH,0.6396,18.2123,17.52,17.5727,-0.0823952470294,0.0084,-0.25,-0.2416,0.000479452054795,26.9639,18.7488,17.8925,17.666,29.1586,12.3077,12.1644,1443101400
NNC,0.217,12.794,12.78,12.577,0.935483870968,0.018,-0.025,-0.007,0.00140845070423,57.874,12.759,12.686,12.73,60.172,78.788,83.794,1443101400
MAV,0.404,13.115,12.93,12.711,0.542079207921,-0.001,0.069,0.068,-7.7339520495e-05,53.747,12.662,12.913,12.978,52.875,56.364,65.455,1443101400
