,MFI,timestamp
VGR,,1434480780
HMNF,,1434480780
PPHM,,1434480780
CBAN,,1434480780
WDFC,,1434480780
ORIT,,1434480780
POWL,,1434480780
DRI,,1434480780
DATE,,1434480780
QST.V,,1434480780
WIFI,,1434480780
MFA,,1434480840
ROYL,,1434480840
PZG,,1434480840
AET-UN.TO,,1434480840
PBHC,,1434480840
UNS.TO,,1434480840
KMT.V,,1434480840
BLCM,,1434480840
DRAD,,1434480840
NSIT,,1434480840
TEDU,,1434480840
TWOU,,1434480840
AVEO,,1434480840
NCI.V,,1434480840
BZH,,1434480840
CLNY,,1434480840
RLOG,,1434480840
TMM.TO,,1434480840
SDY.TO,,1434480840
WPC,,1434480840
RXN,,1434480840
INVE,,1434480840
ASM,,1434480840
CHFN,,1434480840
MMSI,,1434480840
MOV,,1434480840
CUI,,1434480840
BALT,,1434480840
CFNB,,1434480840
VECO,,1434480840
TUMI,,1434480840
EFH.TO,,1434480840
CKH,,1434480840
PRTO,,1434480840
RVNC,,1434480840
COSI,,1434480840
KYN-PF,,1434480840
RCG,,1434480840
WMK-H.V,,1434480840
UNC.TO,,1434480840
DTYL,,1434480840
OFG-PD,,1434480840
NLY-PA,,1434480840
HT-PB,,1434480840
RBS-PN,,1434480840
VCR-H.V,,1434480840
MPV,,1434480840
CV-H.V,,1434480840
IMI,,1434480840
CBM,,1434480840
EVTC,,1434480840
ARLP,,1434480840
MOC,,1434480840
NLS,,1434480840
ECOM,,1434480840
NAV,,1434480840
CB,,1434480840
MAG,,1434480840
CRR-UN.TO,,1434480840
FUN,,1434480840
PWE,,1434480840
RMP.TO,,1434480840
WEBK,,1434480840
CTRP,,1434480840
CALX,,1434480840
AWR,,1434480840
VEEV,,1434480840
GRH,,1434480840
CCUR,,1434480840
MTZ,,1434480840
CLDN,,1434480840
FMI,,1434480840
GXE.TO,,1434480840
SAFT,,1434480840
TCL-A.TO,,1434480840
ALLB,,1434480840
POWR,,1434480840
SSTK,,1434480840
PETS,,1434480840
TK,,1434480840
GRA,,1434480840
NG,,1434480840
OSTK,,1434480840
ISH,,1434480840
HAFC,,1434480840
PGTI,,1434480840
AEM,,1434480840
GSBC,,1434480840
OGXI,,1434480840
DWSN,,1434480840
MGT,,1434480840
REDF,,1434480840
TDW,,1434480840
BRCM,,1434480840
CBPX,,1434480840
CBMX,,1434480840
INVT,,1434480840
LNDC,,1434480840
NDQ.TO,,1434480840
CNE.TO,,1434480840
HALO,,1434480840
VC,,1434480840
SCOK,,1434480840
EVLV,,1434480840
GLNG,,1434480840
PCOM,,1434480840
CRY,,1434480840
ORMP,,1434480840
TAL,,1434480840
TPH,,1434480840
GLOP,,1434480840
ATLS,,1434480840
PF,,1434480840
GEVA,,1434480900
CAS,,1434480900
ZIXI,,1434480900
CSH,,1434480900
SSYS,,1434480900
UWN,,1434480900
ARC,,1434480900
BAA,,1434480900
TV.TO,,1434480900
BIG,,1434480900
ASA,,1434480900
PER,,1434480900
ATNM,,1434480900
CRS.V,,1434480900
UCFC,,1434480900
AFSI,,1434480900
SARA,,1434480900
REE,,1434480900
SAMG,,1434480900
KWA.V,,1434480900
CYBE,,1434480900
OXM,,1434480900
TLYS,,1434480900
DWCH,,1434480900
EVEP,,1434480900
ISDR,,1434480900
CHW.TO,,1434480900
INDB,,1434480900
NAO,,1434480900
NBIX,,1434480900
FSAM,,1434480900
VRTB,,1434480900
LAD,,1434480900
AIZ,,1434480900
CHK,,1434480900
NNN,,1434480900
ADS,,1434480900
RH,,1434480900
ANCB,,1434480900
CCL,,1434480900
STEM,,1434480900
DVN.V,,1434480900
CWB.TO,,1434480900
SPEX,,1434480900
ALQA,,1434480900
EFX,,1434480900
WBKC,,1434480900
ANIP,,1434480900
BOTA,,1434480900
CCMP,,1434480900
SMIT,,1434480900
MFRM,,1434480900
IFL-UN.TO,,1434480900
TOWN,,1434480900
KATE,,1434480900
EDAP,,1434480900
LMNX,,1434480900
MDC,,1434480900
MOBI,,1434480900
PCRX,,1434480900
ICLD,,1434480900
DEJ,,1434480900
UNM,,1434480900
EPM,,1434480900
TTWO,,1434480900
SWNC,,1434480900
NHC.TO,,1434480900
PIR,,1434480900
AQXP,,1434480900
GLPW,,1434480900
SJW,,1434480900
DXYN,,1434480900
WMC,,1434480900
SB,,1434480900
SPF,,1434480900
IRM,,1434480900
RTEC,,1434480900
ERF,,1434480900
MSN,,1434480900
SSS,,1434480900
AIT,,1434480900
MUSA,,1434480900
IMNP,,1434480900
OPY,,1434480900
GPK,,1434480900
RTK,,1434480900
INTX,,1434480900
HOT,,1434480900
BFAM,,1434480900
CPSI,,1434480900
FGD.V,,1434480900
BVSN,,1434480900
HTA,,1434480900
AMWD,,1434480900
GFI,,1434480900
TBIO,,1434480900
MBI,,1434480900
MNI,,1434480900
BOOT,,1434480900
SM,,1434480900
AAN,,1434480900
MOBL,,1434480900
ASH,,1434480900
ROIC,,1434480900
NA-PS.TO,,1434480900
GEI.TO,,1434480900
UQM,,1434480900
BX.TO,,1434480900
REGI,,1434480900
DPW,,1434480900
BTE.TO,,1434480900
TGC,,1434480900
NMM,,1434480900
SCMP,,1434480960
SFNC,,1434480960
HSII,,1434480960
LMR.V,,1434480960
BONT,,1434480960
SSO.TO,,1434480960
PRGN,,1434480960
HPY,,1434480960
BSFT,,1434480960
KBH,,1434480960
WJX.TO,,1434480960
JASO,,1434480960
DBD,,1434480960
LIQD,,1434480960
DTLK,,1434480960
RADA,,1434480960
BCOV,,1434480960
RRC.V,,1434480960
PHX,,1434480960
GDL.TO,,1434480960
PE.V,,1434480960
CHS,,1434480960
TMHC,,1434480960
PRI,,1434480960
CUBE,,1434480960
AUDC,,1434480960
CIR,,1434480960
LMIA,,1434480960
HOFT,,1434480960
TTOO,,1434480960
LH,,1434480960
OMER,,1434480960
ALLT,,1434480960
KOP,,1434480960
INO,,1434480960
WFT.TO,,1434480960
NVEC,,1434480960
EGY,,1434480960
FSL,,1434480960
GOL,,1434480960
RY-PZ.TO,,1434480960
AOSL,,1434480960
BAD.TO,,1434480960
IPI,,1434480960
GTE.TO,,1434480960
LEG,,1434480960
MSI.TO,,1434480960
GPS,,1434480960
OFR-UN.TO,,1434480960
VRSK,,1434480960
TGD,,1434480960
HURN,,1434480960
CVLT,,1434480960
CARA,,1434480960
EROS,,1434480960
NSPR,,1434480960
INSY,,1434480960
SIEN,,1434480960
APT,,1434480960
JOY,,1434480960
BGMD,,1434480960
USEG,,1434480960
SNTA,,1434480960
MFNC,,1434480960
THM,,1434480960
EGT.V,,1434480960
NGHC,,1434480960
CATY,,1434480960
MDW,,1434480960
MKL,,1434480960
ECO.TO,,1434480960
GLG.TO,,1434480960
IEP,,1434480960
WN.TO,,1434480960
JNX.V,,1434480960
KLH.V,,1434480960
DEO,,1434480960
TRI.TO,,1434480960
PED,,1434480960
PGF.TO,,1434480960
CAAS,,1434480960
BPT,,1434480960
NRI.TO,,1434480960
AFFX,,1434480960
ERF.TO,,1434480960
NOA,,1434480960
SABR,,1434480960
UTL,,1434480960
CALD,,1434480960
SNSS,,1434480960
VTG,,1434480960
ITCI,,1434480960
EVR,,1434480960
CPST,,1434480960
CYH,,1434480960
MRIN,,1434480960
BBBY,,1434480960
MDGN,,1434481020
HNR,,1434481020
FMCKJ,,1434481020
QURE,,1434481020
ZAGG,,1434481020
IMDZ,,1434481020
SONS,,1434481020
SNC.TO,,1434481020
CYAN,,1434481020
MWW,,1434481020
NOR,,1434481020
RLGY,,1434481020
CAR,,1434481020
DOX.V,,1434481020
AGIO,,1434481020
GRMN,,1434481020
CLUB,,1434481020
AVL.TO,,1434481020
PAAS,,1434481020
XUE,,1434481020
GFIG,,1434481020
LOAN,,1434481020
PEIX,,1434481020
FRO,,1434481020
OMEX,,1434481020
GBIM,,1434481020
PTA.V,,1434481020
NCMI,,1434481020
SCSS,,1434481020
PLNR,,1434481020
FOR,,1434481020
KIRK,,1434481020
FISV,,1434481020
CTRL,,1434481020
KPTI,,1434481020
TASR,,1434481020
TRS,,1434481020
ENZY,,1434481020
EGHT,,1434481020
WAR.V,,1434481020
OHRP,,1434481020
CRI,,1434481020
WATT,,1434481020
BWP,,1434481020
FSD-UN.TO,,1434481020
BIOS,,1434481020
BAH,,1434481020
VICL,,1434481020
RYAM,,1434481020
LNCO,,1434481020
GLDD,,1434481020
GEN,,1434481020
ISNS,,1434481020
LINC,,1434481020
TPX,,1434481020
ANF,,1434481020
ACAT,,1434481020
CHKR,,1434481020
KZD.V,,1434481020
FIVE,,1434481020
SPDC,,1434481020
SMLR,,1434481020
NUAN,,1434481020
VRNG,,1434481020
CTP,,1434481020
VNCE,,1434481020
VISI,,1434481020
WX,,1434481020
MERC,,1434481020
ATHN,,1434481020
TOL,,1434481020
OVTI,,1434481020
VA,,1434481020
DRYS,,1434481020
PSXP,,1434481020
DNKN,,1434481020
CF,,1434481020
UAM,,1434481020
TNXP,,1434481020
MWE,,1434481020
WTS,,1434481020
AMRI,,1434481020
UNXL,,1434481020
ENZ,,1434481020
WR,,1434481020
CYNO,,1434481020
VRA,,1434481020
FRPT,,1434481020
UUU,,1434481020
NTWK,,1434481020
EXPR,,1434481020
BELFB,,1434481020
CHGT,,1434481020
ALDW,,1434481020
KRA,,1434481020
DMND,,1434481020
JMP,,1434481020
VOC,,1434481020
SINO,,1434481020
RENT,,1434481020
BNK.TO,,1434481020
TSEM,,1434481020
RMO.V,,1434481020
GNW,,1434481020
PRGO,,1434481020
AMCC,,1434481020
ODP,,1434481020
MCUR,,1434481020
AUQ,,1434481020
HME,,1434481020
NWBI,,1434481020
WNC,,1434481020
AMPE,,1434481020
ITG,,1434481020
RAD,,1434481020
TROV,,1434481020
STML,,1434481020
MILL,,1434481020
DRQ,,1434481020
OSUR,,1434481020
CCG,,1434481020
MGI,,1434481020
FWV,,1434481020
APTS,,1434481080
DCTH,,1434481080
CUO,,1434481080
UNIS,,1434481080
RMGN,,1434481080
ECT,,1434481080
DAR,,1434481080
BOS.TO,,1434481080
TA,,1434481080
WEF.TO,,1434481080
CERS,,1434481080
NRX,,1434481080
LMS.V,,1434481080
MDLY,,1434481080
PROV,,1434481080
CVTI,,1434481080
INTG,,1434481080
OMG,,1434481080
RLJ,,1434481080
FCN,,1434481080
JVA,,1434481080
TVPT,,1434481080
AREX,,1434481080
CG,,1434481080
VISN,,1434481080
HIMX,,1434481080
TSL,,1434481080
RATE,,1434481080
ZOR-P.V,,1434481080
OTIV,,1434481080
MELA,,1434481080
ETRM,,1434481080
NAII,,1434481080
MTSL,,1434481080
PDLI,,1434481080
UEIC,,1434481080
MEA,,1434481080
REX,,1434481080
LAND,,1434481080
SEED,,1434481080
VDSI,,1434481080
TNGO,,1434481080
MIFI,,1434481080
RCPI,,1434481080
GNVC,,1434481080
CLV.V,,1434481080
SYMX,,1434481080
NUS,,1434481080
LPLA,,1434481080
FXEN,,1434481080
HERO,,1434481080
HOLI,,1434481080
NES,,1434481080
SYN,,1434481080
BOBE,,1434481080
RUSHA,,1434481080
WLDN,,1434481080
KONE,,1434481080
CPRX,,1434481080
JAKK,,1434481080
DAKP,,1434481080
YY,,1434481080
ZAZA,,1434481080
VEC,,1434481080
HOS,,1434481080
CAP,,1434481080
GRC.V,,1434481080
AVO.TO,,1434481080
SPWH,,1434481080
QUAD,,1434481080
WPRT,,1434481080
PGC,,1434481080
INFA,,1434481080
CPXX,,1434481080
CRRS,,1434481080
HPJ,,1434481080
EML,,1434481080
ZIOP,,1434481080
APPY,,1434481080
VLTC,,1434481080
RM,,1434481080
DOOR,,1434481080
NX.V,,1434481080
CSOD,,1434481080
ATEA,,1434481080
XONE,,1434481080
DATA,,1434481080
MAT,,1434481080
INN-UN.TO,,1434481080
INAP,,1434481080
UBNK,,1434481080
IMMY,,1434481080
WEW.TO,,1434481080
AUMN,,1434481080
MYA.V,,1434481080
NI,,1434481080
LMCA,,1434481080
AGNC,,1434481080
RX.V,,1434481080
MAX.TO,,1434481080
PLS.TO,,1434481080
TCP,,1434481080
SPTN,,1434481080
ALL,,1434481080
REPH,,1434481080
TAOM,,1434481080
TGH,,1434481080
MSA,,1434481080
KEYW,,1434481080
BBW,,1434481080
DRNK,,1434481080
PEBO,,1434481080
NCI,,1434481080
LIVE,,1434481080
BONE,,1434481080
PENN,,1434481080
ESPR,,1434481080
AHS,,1434481080
TAYO,,1434481080
VBLT,,1434481080
CONE,,1434481080
AMRN,,1434481080
VJET,,1434481080
CLTX,,1434481080
EXAS,,1434481080
KORS,,1434481080
MEIP,,1434481080
COOL,,1434481080
CSLT,,1434481080
WLT,,1434481080
CDTI,,1434481080
GLF,,1434481080
XDC.TO,,1434481080
ADEP,,1434481080
RDUS,,1434481080
IAG,,1434481080
IPAS,,1434481080
VNDA,,1434481080
PGN,,1434481080
JONE,,1434481080
SODA,,1434481080
LOCK,,1434481080
QIHU,,1434481080
ICON,,1434481080
BBSI,,1434481080
Z,,1434481080
ONCY,,1434481080
PRAN,,1434481080
SSRI,,1434481080
CDE,,1434481140
NLST,,1434481140
SCHN,,1434481140
UIHC,,1434481140
FLWS,,1434481140
PRE,,1434481140
BDR,,1434481140
PNRA,,1434481140
COMM,,1434481140
HEB,,1434481140
RMTI,,1434481140
EXAM,,1434481140
EHTH,,1434481140
WBAI,,1434481140
HTM,,1434481140
SGYP,,1434481140
CKX,,1434481140
MCP,,1434481140
DDD,,1434481140
AGTC,,1434481140
LEI,,1434481140
MX,,1434481140
KBIO,,1434481140
CCCR,,1434481140
DGLY,,1434481140
CVR,,1434481140
LARK,,1434481140
OESX,,1434481140
AMBA,,1434481140
CANF,,1434481140
NVGN,,1434481140
CRR,,1434481140
AKS,,1434481140
FXCM,,1434481140
GLW,,1434481140
KING,,1434481140
ASML,,1434481140
NBN,,1434481140
LEA,,1434481140
BCOR,,1434481140
AXTA,,1434481140
EUK.V,,1434481140
MKP.TO,,1434481140
RT,,1434481140
MANU,,1434481140
ONTX,,1434481140
ZPIN,,1434481140
PEP,,1434481140
PBR,,1434481140
TCBIP,,1434481140
CHMG,,1434481140
SMTX,,1434481140
MEI.V,,1434481140
BUR,,1434481140
DHIL,,1434481140
PRU.TO,,1434481140
PLPC,,1434481140
CMP,,1434481140
WUBA,,1434481140
TBK,,1434481140
AVH,,1434481140
ATH.TO,,1434481140
KBR,,1434481140
DLB,,1434481140
GMAN,,1434481140
AUY,,1434481140
COHR,,1434481140
MKTO,,1434481140
WPT.TO,,1434481140
STI,,1434481140
CJJD,,1434481140
KGJI,,1434481140
NBBC,,1434481140
RCON,,1434481140
CLD,,1434481140
GOG.V,,1434481140
WHZ,,1434481140
GPRO,,1434481140
GEVO,,1434481140
ASRV,,1434481140
TDY,,1434481140
RESN,,1434481140
PLKI,,1434481140
FUEL,,1434481140
ANN,,1434481140
QLTI,,1434481140
GRR.V,,1434481140
NDLS,,1434481140
CLSN,,1434481140
IBIO,,1434481140
FREE,,1434481140
OPXA,,1434481200
AG,,1434481200
STRP,,1434481200
CRMT,,1434481200
GUID,,1434481200
RALY,,1434481200
STB,,1434481200
XPLR,,1434481200
MFX.V,,1434481200
HHY-UN.TO,,1434481200
VRNS,,1434481200
DFRG,,1434481200
XCRA,,1434481200
VAL,,1434481200
CBLI,,1434481200
CAB,,1434481200
PRQR,,1434481200
NKA,,1434481200
ACTA,,1434481200
UAL,,1434481200
NGC.V,,1434481200
PYT.V,,1434481200
XMF-PB.TO,,1434481200
WAFD,,1434481200
ATLC,,1434481200
ECA.TO,,1434481200
AYI,,1434481200
TSBK,,1434481200
ENH,,1434481200
HIFS,,1434481200
MASI,,1434481200
WASH,,1434481200
RDNT,,1434481200
COT.V,,1434481200
BAM-A.TO,,1434481200
GSB,,1434481200
RIBT,,1434481200
GVP,,1434481200
ZCL.TO,,1434481200
AQN.TO,,1434481200
INX.V,,1434481200
IDC.TO,,1434481200
SSF-UN.TO,,1434481200
ANCI,,1434481200
CVX,,1434481200
SPG,,1434481200
EXN.TO,,1434481200
RYL,,1434481200
VGZ,,1434481200
IMMU,,1434481200
BPO-PT.TO,,1434481200
SNR,,1434481200
NLY,,1434481200
GTH.TO,,1434481200
MOCO,,1434481200
PZA.TO,,1434481200
BRO,,1434481200
PCBK,,1434481200
FGEN,,1434481200
OVLY,,1434481200
TAX,,1434481200
ZTS,,1434481200
SGB,,1434481200
STAG,,1434481200
TXMD,,1434481200
RXII,,1434481200
TJX,,1434481200
EEP,,1434481200
MBLY,,1434481200
HLM.V,,1434481200
APDN,,1434481200
CSUN,,1434481200
PACB,,1434481200
PSB,,1434481200
TUS.V,,1434481200
SCSC,,1434481200
EIGI,,1434481200
QPAC,,1434481200
GENE,,1434481260
CACGW,,1434481260
SGNL,,1434481260
ROSG,,1434481260
LXP,,1434481260
ARTW,,1434481260
AHY-UN.TO,,1434481260
HJOE,,1434481260
CBPO,,1434481260
CRAI,,1434481260
GTE,,1434481260
KER.TO,,1434481260
ORM,,1434481260
HMY,,1434481260
CROX,,1434481260
INVN,,1434481260
ALJ,,1434481260
SBRA,,1434481260
TAS,,1434481260
PSTR,,1434481260
MEG,,1434481260
HGG,,1434481260
CR.TO,,1434481320
IRWD,,1434481320
BFFI,,1434481320
ARPI,,1434481320
P,,1434481320
YGE,,1434481320
PWT.TO,,1434481320
ABG,,1434481320
MLI,,1434481320
ATTU,,1434481320
SDR,,1434481320
FRAN,,1434481320
SZMK,,1434481320
CPA,,1434481320
CRVL,,1434481320
CHD,,1434481320
NAVI,,1434481320
GES,,1434481320
SCP.TO,,1434481320
IBO,,1434481320
ABR-PA,,1434481320
CYN-PC,,1434481320
INUV,,1434481320
VIRT,,1434481320
NLY-PC,,1434481320
HCHC,,1434481320
UMH-PA,,1434481320
TEU-PC,,1434481320
WFE-PA,,1434481320
AEK,,1434481320
GGP-PA,,1434481320
OCAT,,1434481320
PEB-PC,,1434481320
ZB-PA,,1434481320
ZB-PH,,1434481320
SNV-PC,,1434481320
DFT-PA,,1434481320
NEE-PI,,1434481320
NEE-PC,,1434481320
NEE-PP,,1434481320
UBP-PG,,1434481320
KRG-PA,,1434481320
AXPWW,,1434481320
ENH-PA,,1434481320
KODK-WT,,1434481320
KMPH,,1434481320
BLBD,,1434481320
MS-PI,,1434481320
FNFG-PB,,1434481320
VNO-PJ,,1434481320
SCE-PH,,1434481320
VNO-PK,,1434481320
ENRJ-P,,1434481320
SCE-PB,,1434481320
VNO-PL,,1434481320
SCE-PC,,1434481320
NTIP,,1434481320
TANO,,1434481320
SCE-PD,,1434481320
PEB-PB,,1434481320
SCE-PE,,1434481320
NYCB-PU,,1434481320
GAM-PB,,1434481320
PSB-PS,,1434481320
DFT-PB,,1434481320
PSB-PU,,1434481320
ETSY,,1434481320
CBL-PE,,1434481320
FRC-PB,,1434481320
STAR-PG,,1434481320
ALTL,,1434481320
FRC-PC,,1434481320
MS-PF,,1434481320
JPM-WT,,1434481320
LBIO,,1434481320
NM-PH,,1434481320
CDTX,,1434481320
CAPR,,1434481320
NHTC,,1434481320
ZVV,,1434481320
AGM-PB,,1434481320
PJH,,1434481320
DFS-PB,,1434481320
ALL-PC,,1434481320
CUBE-PA,,1434481320
ESES,,1434481320
VNRX,,1434481320
XBIT,,1434481320
JCAP,,1434481320
DRWIW,,1434481320
TMUS-PA,,1434481320
GNE-PA,,1434481320
FCAM,,1434481320
JMG,,1434481380
SUM,,1434481380
BBT-PE,,1434481380
CAMBW,,1434481380
SAN-PA,,1434481380
GSBD,,1434481380
RNR-PE,,1434481380
RNR-PC,,1434481380
AA-P,,1434481380
HSBC-PA,,1434481380
ADK-PA,,1434481380
HLM-P,,1434481380
NW-PC,,1434481380
KIM-PI,,1434481380
NSAT,,1434481380
SCHW-PB,,1434481380
GUT-PA,,1434481380
RBS-PT,,1434481380
NCT-PB,,1434481380
RBS-PF,,1434481380
SMHD,,1434481380
RBS-PL,,1434481380
IGZ,,1434481380
HPP-PB,,1434481380
GDDY,,1434481380
PSA-PZ,,1434481380
PEI-PA,,1434481380
PSA-PP,,1434481380
PSA-PW,,1434481380
PSA-PU,,1434481380
PSA-PT,,1434481380
MER-PM,,1434481380
MER-PK,,1434481380
MER-PE,,1434481380
AAMC,,1434481380
BML-PI,,1434481380
TCB-PB,,1434481380
RLGT-PA,,1434481380
HUB-A,,1434481380
MCQ,,1434481380
BAC-PY,,1434481380
LHO-PH,,1434481380
LHO-PI,,1434481380
AIII,,1434481380
PCG-PI,,1434481380
MLPC,,1434481380
GAB-PH,,1434481380
MXPT,,1434481380
NRF-PB,,1434481380
GLU,,1434481380
GGACR,,1434481380
DLR-PG,,1434481380
NXRT,,1434481380
RLH-PA,,1434481380
CHK-PD,,1434481380
RBS-PR,,1434481380
FBS-PA,,1434481380
BIR-PA,,1434481380
AA-PB,,1434481380
ADRO,,1434481380
HOML,,1434481380
DDR-PJ,,1434481380
FBGX,,1434481380
HUSI-PZ,,1434481380
HUSI-PD,,1434481380
HUSI-PG,,1434481380
HUSI-PH,,1434481380
UBP-PF,,1434481380
AFSI-PA,,1434481380
HDRAW,,1434481380
AMH-PA,,1434481380
EVER-PA,,1434481380
BGE-PB,,1434481380
CTRV,,1434481380
ATMP,,1434481380
DTLA-P,,1434481380
PRGNL,,1434481380
AGIIL,,1434481380
SOV-PC,,1434481380
KODK-WTA,,1434481380
MTL-P,,1434481380
ES,,1434481380
COF-PD,,1434481380
WBS-PE,,1434481380
WPG-PI,,1434481380
WPG-PH,,1434481380
IRET-P,,1434481380
RAS-PC,,1434481380
RAS-PB,,1434481380
PRTY,,1434481380
TYG-PC,,1434481380
BWL-A,,1434481380
GS-PA,,1434481380
KFN-P,,1434481380
RAS-PA,,1434481380
EQCO,,1434481380
AHT-PE,,1434481380
ANH-PB,,1434481380
ANH-PA,,1434481380
NHLD,,1434481380
FMER-PA,,1434481380
GXP-PA,,1434481380
GOGL,,1434481380
FEEU,,1434481380
MET-PA,,1434481380
UTX-PA,,1434481380
SSWN,,1434481380
HTS-PA,,1434481380
ADXSW,,1434481380
SLTD,,1434481380
DD-PA,,1434481380
DD-PB,,1434481380
GLU-PA,,1434481380
AXPW,,1434481380
NCOM,,1434481380
HQCL,,1434481440
CLLS,,1434481440
VDTH,,1434481440
SMMT,,1434481440
APPS,,1434481440
DBRE,,1434481440
AMD,,1434481440
TW,,1434481440
XRLV,,1434481440
QRVO,,1434481440
RRM,,1434481440
LTXB,,1434481440
ITEK,,1434481440
ON,,1434481440
OCLSW,,1434481440
TANH,,1434481440
FLKS,,1434481440
WBA,,1434481440
NVET,,1434481440
AVGR,,1434481440
WOWO,,1434481440
ASND,,1434481440
PRSN,,1434481440
TUSA,,1434481440
CBYL,,1434481440
MDVX,,1434481440
BHAC,,1434481440
KRNT,,1434481440
TRIL,,1434481440
CGNT,,1434481440
RAVE,,1434481440
ONCE,,1434481440
FNWB,,1434481440
JUNO,,1434481440
SRET,,1434481440
BLPH,,1434481440
PATI,,1434481440
TCON,,1434481440
SEDG,,1434481440
INOV,,1434481440
LENS,,1434481440
CHEK,,1434481440
DBIF,,1434481440
FFTY,,1434481440
STDY,,1434481440
FNBC,,1434481440
ENTL,,1434481440
AVNU,,1434481440
ZAIS,,1434481440
ZWTKRA-A,,1434435060
JBHSRU-A,,1434435060
BPMC,,1434481440
NSA,,1434481440
CABO-WI,,1434481440
XJOLOC-A,,1434435060
WING,,1434481440
GNL,,1434481440
JPM-PF,,1434481440
QRNKOF-A,,1434435060
QRNSZX-A,,1434435060
CHCT,,1434481440
NEE-PG,,1434481440
UK,,1434481440
RELY,,1434481440
HCJ,,1434481440
PSA-PA,,1434481440
PSA-PV,,1434481440
EQGP,,1434481440
SCE-PF,,1434481440
LRET,,1434481440
YLCO,,1434481440
FENX,,1434481440
WPLLOS-A,,1434435060
RKDA,,1434481440
ZWTKRB-A,,1434435060
FISK,,1434481440
AMEH,,1434481440
XJOLOI-A,,1434435060
MS-PE,,1434481440
OPGN,,1434481440
STT-PC,,1434481440
BITI,,1434481440
WDCSRV-A,,1434435060
CADTR,,1434481440
AXON,,1434481440
WDCSZB-A,,1434435060
ZPLKRC-A,,1434435060
HLTH,,1434481440
BKFS,,1434481440
JMPB,,1434481440
QRNKOZ-A,,1434435060
WFC-PQ,,1434481440
WFC-PL,,1434481440
PGND,,1434481440
ACV,,1434481440
CSAL,,1434481500
XJOKZT-A,,1434435060
ACTX,,1434481500
FRC-PF,,1434481500
QRNKRA-A,,1434435060
J4AKRQ-A,,1434435060
WESJRA-A,,1434435060
BBT-PF,,1434481500
BBT-PD,,1434481500
CFRXZ,,1434481500
AZUR,,1434481500
NYMTO,,1434481500
WESLOT-A,,1434435060
CFRXW,,1434481500
TNP-PD,,1434481500
DELTW,,1434481500
TEGP,,1434481500
ERN,,1434481500
JNP,,1434481500
VXUP,,1434481500
DSXN,,1434481500
OFC-PL,,1434481500
PUB,,1434481500
BML-PL,,1434481500
BML-PJ,,1434481500
FSB,,1434481500
FSV,,1434481500
MILL-PC,,1434481500
BOJA,,1434481500
VKTX,,1434481500
BXP-PB,,1434481500
XJOLOZ-A,,1434435060
HCN-PJ,,1434481500
HCN-PI,,1434481500
EVH,,1434481500
EVA,,1434481500
C-PC,,1434481500
STKS,,1434481500
BSM,,1434481500
ZNGQRC-A,,1434435060
LIFE,,1434481500
TBRA,,1434481500
UREE,,1434481500
AHT-PD,,1434481500
APLE,,1434481500
XJOLOL-A,,1434435060
RF-PA,,1434481500
RF-PB,,1434481500
HOMX,,1434481500
CRBP,,1434481500
ELECU,,1434481500
ONCS,,1434481500
PTXP,,1434481500
JAGX,,1434481500
XDJKRP-A,,1434435060
AJRD,,1434481560
HTGM,,1434481560
QRNKRB-A,,1434435060
ZWTKRQ-A,,1434435060
SSW-PC,,1434481560
VXDN,,1434481560
FTAI,,1434481560
NYLD-A,,1434481560
PDVW,,1434481560
DLR-PF,,1434481560
DLR-PH,,1434481560
CVRS,,1434481560
ADAP,,1434481560
QRNKOC-A,,1434435060
ZNGKRV-A,,1434435060
SMCP,,1434481560
QRNKMA-A,,1434435060
NVIV,,1434481560
FBIO,,1434481560
GI,,1434481560
ZNGKRT-A,,1434435060
TUTT,,1434481560
DTEA,,1434481560
VEDL,,1434481560
AJX,,1434481560
TLN,,1434481560
WESSRU-A,,1434435060
