Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,Title,FutP
AOS.V,-0.04,1.142692904,0.003256332,0,-0.076923077,,0
AOS,1.77,2.151819709,0.015873111,-0.028274428,-0.034297521,1,-0.010141093
AOSL,-0.13,0.422417951,0.004399476,-0.011436414,0.000926355,,-0.024884793
AP-UN.TO,3.04,0.917040041,0.001928684,-0.011796247,-0.013119143,,-0.000547795
AP,-0.69,0.53553948,0.001960667,0.03255814,0.042253521,1,-0.027272727
APA,-56.89,0.524963117,0.005712776,-0.016241676,-0.006560604,,-0.004678174
APAM,1.65,0.671733889,0.006129666,-0.008976661,0.009879254,2,-0.030852995
APC.V20161024,-0.01,2.686825447,0.000504726,0,0.2,,#N/A
APC,-10.25,0.635387725,0.006703411,-0.028021016,0.000491642,2,-0.00065083
APD,2.67,0.970845093,0.006986971,-0.013885811,-0.023550062,4,-0.000749064
APDN,-0.44,0.467930974,0.001135433,-0.026755853,-0.042763158,,-0.020618557
APEI,2.05,0.376207993,0.002356418,0,0.012594458,,-0.011961722
APH,2.49,1.044725442,0.004447391,-0.012123049,0.017798595,2,-0.006383949
APHB,-2.51,0.3384681,0.055715668,-0.088,5.333333333,4,0.093457944
APIC,-1.39,0.349411981,0.006861113,0.000575374,0.002305476,,0
APL.V,0.008,0.347101701,0.000523149,0,-0.131736527,,#N/A
APLE,0.68,0.53430661,0.003130318,-0.00711549,-0.01626898,,-0.005580357
APLP,-2.17,0.43859472,0.001651744,-0.00536193,-0.002017485,3,-0.009778357
APN.V20161018,-0.12,1.613282132,0.000777572,0,-0.1,,0
APO,0.96,1.743056054,0.006632896,0.017927171,0.002759382,1,0.002747253
APOG,2.7,0.758136798,0.006900787,-0.0227108,-0.091215457,,-0.001236094
APOL,-0.78,1.016738967,0.004767081,-0.025988701,0.053789731,,-0.001148106
APPF,-0.43,0.275542759,0.001177194,-0.013975155,-0.002617801,,-0.001051525
APPG,-0.022,0.204750037,0.00077997,0,-0.933333333,,#N/A
APPS,-0.427,1.336625308,0.007987229,-0.015214724,-0.258841998,2,-0.023598038
APPY,-1.24,0.073288887,0.000926061,-0.039007092,-0.15576324,,-0.03030303
APRI,-0.24,0.090368374,0.001617793,0.025104603,4.975609756,2,-0.048387097
APT,0.11,0.424668693,0.003953945,-0.014285714,0.032934132,,0.015384615
APTO,-1.16,0.785669411,0.005111833,-0.038888889,-0.202764977,,-0.038709677
APU,2.18,0.555052167,0.001458782,0.004457652,0.036355672,,-0.003801478
AQ.V,-0.02,0.192014501,0.000826269,0,-0.2,,#N/A
AQMS,-0.71,0.410607236,0.005321147,-0.022751896,0.001109878,,0.008830022
AQN.TO,0.28,1.13689537,0.00335087,-0.007563025,0.005962521,1,-0.005093379
AQXP,-1.78,0.30729136,0.012910805,-0.002808989,-0.162735849,,0.002806361
AR.TO,-1.22,0.463628587,0.003642985,0.030927835,-0.104477612,,-0.041522491
AR,0.32,1.307301079,0.025151819,-0.024624856,-0.059369202,2,0.031189834
ARAY,-0.32,0.545901809,0.004546499,-0.027272727,-0.061403509,,0.028571429
ARC.V20161024,-0.05,0.30724798,0.000757995,0,0,,#N/A
ARC,0.64,1.095903592,0.003101496,-0.014124294,-0.022408964,,-0.030812325
ARCB,1.07,0.512253912,0.003303033,-0.007594937,0.007712082,,0.004914005
ARCI,-0.71,0.740955026,0.004928168,0.022222222,-0.051546392,,0.125
ARCO,0.13,0.677007912,0.003139408,-0.030769231,0.127012522,1,-0.023809524
ARCW,-0.13,0.44244373,0.001320537,-0.035294118,0.15819209,,0.024691358
ARCX,0.55,0.485410831,0.002193565,0,0.003965631,,0.005036352
ARD.V20161021,0.02,1.878265782,0.001364943,0.071428571,0.25,,#N/A
ARDM,-2.15,1.42232791,0.004008324,-0.065916399,-0.021885522,,-0.022563177
ARDX,-2.9,0.563664106,0.003673246,-0.003623188,0.100880705,,-0.040441176
ARE.TO,0.97,0.773128016,0.003343859,-0.021666667,-0.023294509,,-0.000582751
ARE,-0.88,0.821708899,0.005581601,0.009973654,-0.001395479,,-0.008488964
ARES,0.28,1.117513726,0.000208713,0.01179941,-0.064375341,,0.020771513
AREX,-4.5,0.373458991,0.014308983,-0.025889968,-0.070987654,,-0.013114754
ARG.TO,-0.11,1.032059305,0.001085163,-0.029411765,0.057692308,,-0.029411765
ARGS,-2.8,0.521652217,0.005385786,0,-0.057971014,,0.033333333
ARH-PC,3.87,1.76348982,0.000344188,0.000777303,-0.004638578,,0.001166407
ARH.V20161024,-0.03,0.249782387,5.32E-05,0,0,,#N/A
ARI.V,-0.01,1.045412729,0.005022097,-0.125,0.166666667,,#N/A
ARI,0.93,0.902240441,0.01242391,0.003039514,0.002430134,2,0.015078408
ARIA,-0.31,1.119081206,0.043818569,0.004301075,-0.231907895,,-0.043897216
ARII,5.41,1.064217527,0.017098485,-0.014705882,-0.053958649,1,0.012513602
ARIS,0.09,0.230013895,0.001254421,0.004,0.06581741,2,0.003690037
ARKR,1.44,0.897982933,0.001133692,0.013183594,-0.06741573,,-0.004334951
ARL.TO20160711,-0.05,0.177384588,0.000659047,0.029411765,0.060606061,,0.029411765
ARL,-0.54,0.009654373,3.03E-05,0,-0.062857143,,0.046656299
ARLZ,-1.71,0.567279865,0.015509184,-0.032258065,-0.134615385,,-0.054054054
ARMK,1.05,0.499618743,0.003094067,-0.010187668,-0.012041745,,-0.007215393
ARNA,-0.44,0.662086963,0.004701425,0.00625,-0.041666667,,-0.031055901
AROC,-1.56,0.476549481,0.004526679,-0.016064257,0.005747126,3,-0.033195021
AROW,1.97,0.667955353,0.000827693,-0.008649985,-0.012007389,,-0.000313676
ARQL,-0.23,1.155415188,0.001942592,-0.013986014,-0.107594937,,-0.003496503
ARR,-9.65,1.038674323,0.010932103,0.016393443,0.03147482,,-0.014041246
ARRS,-0.37,1.059948895,0.009524337,-0.001013856,0.038285915,1,-0.004770642
ARRY,-0.65,0.312411984,0.016118142,-0.02173913,0.127505568,,-0.029363785
ARTH,-0.054,0.639377416,0.003489841,-0.026666667,-0.05958132,,-0.023931624
ARTNA,1.26,0.595644297,0.001936557,0.003175723,0.019727403,,-0.005376344
ARTW,-0.11,0.205005005,0.000504682,-0.013559322,-0.010204082,,0
ARTX,-0.07,0.577863746,0.006470425,-0.032467532,-0.019736842,,-0.037037037
ARW,5.43,0.690322867,0.003651256,-0.000319489,-0.006981911,1,-0.019350712
ARWR,-1.41,0.432271918,0.006812045,-0.02764977,-0.10212766,,-0.017886179
ARX.TO,-0.82,1.384848725,0.002761916,-0.0200409,0.039479393,,-0.021168501
ARY.V,-0.11,0.979123608,0.004264453,-0.142857143,-0.4,,0
ASA,6.51,0.479214375,0.003541321,0.031065089,-0.016925247,,-0.018991965
ASB,1.19,0.682673883,0.003289431,-0.007594937,0.005128205,3,-0.0025
ASC,1.18,0.608851857,0.008062691,-0.009090909,-0.067047076,,0.00619195
ASCMA,-8.01,0.334366529,0.003129308,0.001819836,-0.000453926,,0.011353315
ASFI,0.34,0.264665926,0.000507219,0,-0.035087719,,0.01010101
ASGN,1.64,1.2629532,0.007755059,-0.00272257,-0.003536453,,-0.011080332
ASH,3,1.28159025,0.012978052,-0.015823904,-0.046097164,,-0.00267332
ASKH,-0.01,0.931532371,0.002742544,0,0,,0
ASM,-0.01,0.527738611,0.005241337,-0.024271845,-0.024271845,,-0.015463918
ASMB,-2.06,1.82576793,0.00523299,-0.019847328,0.437849944,,0.044128646
ASML,4.1,0.824898453,0.001556748,-0.001337409,-0.007877005,2,-0.010743487
ASN.V,-0.061,4.66992146,0.000509106,0,0.129032258,,0
ASNA,-0.06,0.646037284,0.016586473,-0.007858546,-0.170771757,5,-0.029821074
ASND,-2.33,1.046919425,0.008634354,-0.002623295,-0.048548549,,-0.012467532
ASPN,-0.18,0.255567411,0.000903779,0.00619195,0.150442478,,0.018897638
ASPS,1.52,1.112497144,0.046498547,-0.025616698,-0.027462121,1,-0.028965517
ASPU,-0.02,0.115884311,0.000295788,0,0.086956522,,0
ASR,0.62,1.201719344,0.000314057,-0.000797693,0.080199005,1,-0.003523085
ASRV,0.13,0.093837059,8.01E-05,0.015384615,0.003039514,,-0.003030303
AST,-0.61,0.269311985,0.004122425,0.029239766,-0.113350126,,-0.057142857
ASTC,-0.64,0.056399833,0.000200513,-0.029411765,-0.0625,,0.036585366
ASTE,1.81,2.482183454,0.016443184,-0.051339672,-0.055259081,8,-0.002410979
ASTI,-4.5,1.01474447,0.174283334,-0.071428571,-0.852272727,,-0.076923077
ASUR,-0.45,2.000217462,0.013400838,-0.002911208,0.075353218,,-0.034782609
ASX,0.38,0.434602444,0.000257715,0.001669449,0.006711409,,0
ASYS,-0.41,0.536599573,0.000940343,-0.059701493,-0.086956522,,0.006756757
AT.V,-0.09,2.251714496,0.009498634,-0.033816425,0.081081081,,-0.04
AT,-1.05,0.556328404,0.00166505,-0.008333333,-0.040322581,,-0.008474576
ATAI,0.157,0.169000326,0.000156703,-0.106038477,-0.171640572,,0.008450704
ATAX,0.36,0.411199881,0.001023875,-0.008474576,-0.010152284,1,-0.013762712
ATD-B.TO,2.15,0.698098056,0.001373829,-0.004585121,0.0301546,,0.005997901
ATEA,-1.33,0.142112743,0.000162866,0.151515152,-0.128440367,,#N/A
ATEN,-0.48,1.383420735,0.018269987,-0.043340381,-0.098605578,,-0.02494577
ATH.TO,-1.91,3.675498176,0.013479393,0.039370079,0.064516129,,-0.015151515
ATHM,1.42,1.083542951,0.019495609,-0.002416432,-0.002818035,,-0.018555869
ATHN,0.47,1.996478835,0.021751302,-0.031286314,-0.119014714,,-0.038196086
ATHX,-0.07,0.945280918,0.003828095,-0.015228426,-0.03960396,,-0.025641026
ATI,-4.58,3.615795237,0.082446222,-0.098389982,-0.119906868,,-0.043323864
ATL.TO,-0.09,1.661817006,0.000168213,0,-0.1,,#N/A
ATLC,0.229,6.284517159,0.004564928,-0.002792023,0.130008071,,#N/A
ATLO,1.71,0.542792281,0.0002622,0.000738825,-0.004410143,,0.00073692
ATLS,-9.84,0.084627099,0.001142582,-0.02739726,0.173553719,,0.04137931
ATNI,0.85,0.60297256,0.00451793,-0.005880579,-0.002873563,,-0.016556777
ATNM,-0.5,0.430487154,0.005500389,-0.037383178,-0.299319728,2,-0.054545455
ATO,3.29,0.596044673,0.002503075,0.005856107,-0.014480874,,-0.002221605
ATOS,-6.24,1.733833998,0.03120398,-0.023668639,-0.187192118,,0.019480519
ATP.TO,-1.05,1.929827021,0.001059787,-0.012383901,-0.021472393,,0.012903226
ATR,3.08,0.806272594,0.003037579,0,-0.004524887,1,-0.001439979
ATRA,-2.42,1.020491754,0.013092643,-0.030927835,-0.252782194,,-0.045614035
ATRC,-1.16,0.911803676,0.007495802,-0.014606742,0.065613609,,-0.076291793
ATRI,15.23,0.928663164,0.005665242,-9.15E-05,0.017643499,1,-0.012840909
ATRM,-3.52,1.016702977,0.001262399,0.005025126,0.212121212,,0
ATRO,2.15,1.863868012,0.008008264,0.001104667,-0.111737319,,-0.007135016
ATRS,-0.17,0.539196702,0.003890915,0.024242424,0.043209877,,0
ATSG,0.57,0.810709155,0.003860346,-0.028965517,-0.002126152,,-0.030215827
ATTO,0.12,1.364518263,0.003545012,0.029239766,-0.024390244,,0.005649718
ATTU,-0.48,1.922095432,0.007006339,0.008305648,-0.10866373,,0.003961965
ATU,-1.78,0.771416762,0.007500755,-0.003615002,-0.026490066,,0.003610108
ATV.V20161024,-0.02,1.286780852,0.001265549,-0.083333333,-0.098360656,,#N/A
ATV,-10.2,0.329931604,0.022263736,-0.038460661,-0.061364648,,0.015981735
ATVI,0.99,0.438149019,0.005383834,-0.010322864,0.024789629,2,-0.020828667
ATW.V20161024,-0.023,0.152990974,0.000184439,0,-0.057971014,,#N/A
ATW,6.34,0.980451069,0.064266984,-0.012850467,0.030487805,2,0.010600707
ATX.V20160818,-0.011,3.138042248,0.00208548,0.235294118,0,,0.235294118
AU.V,-0.03,1.217722207,0.002740128,-0.024390244,-0.047619048,,#N/A
AU,0.27,0.962504255,0.008467259,0.020664207,-0.081673307,3,-0.017647059
AUBN,2.187,0.332069339,0.000253411,-3.57E-06,0.00036442,1,#N/A
AUDC,0.08,0.605086349,0.004076725,-0.018796992,-0.024299065,,-0.001862197
AUMA20161006,-0.2,0.20319081,0.000224795,0.001006036,-0.002006018,,#N/A
AUMN,-0.443,0.865057437,0.011182691,0.029095317,-0.070490008,,-0.085679867
AUO,-0.29,0.909748656,0.00093132,0.004914005,0.096514745,1,0.002398082
AUPH,-0.52,0.496517886,0.083370527,-0.0626703,0.106109325,,-0.064896755
AUV.V20161020,0,0.067296562,5.26E-05,0,0,,#N/A
AUY,-1.99,1.035023508,0.021401779,0.024,-0.08353222,3,-0.027027027
AV,0.3,0.644841826,0.000109955,0.002727273,-0.031606673,2,0.000906618
AVA,2.17,0.981421392,0.004316256,0.00575,-0.018780488,,0.012084592
AVAL,0.68,0.741518811,0.000302054,-0.012971698,-0.011806375,,-0.010895884
AVAV,0.18,0.793934458,0.005879134,0.011448701,-0.029983108,1,-0.015879649
AVB,5.83,2.21517593,0.01253127,0.011762566,-0.035098878,3,-0.02016439
AVC.V20161024,-0.046,0.160933897,0.000309276,0,-0.25,,#N/A
AVD,0.41,0.228819439,0.001043039,-0.040625,-0.040625,,-0.022727273
AVE.V,-2.69,4.78128179,0.008453237,0.153846154,0.132075472,,#N/A
AVEO,-0.25,0.770683369,0.002358911,-0.029733333,-0.140444129,,-0.036238981
AVGO,-2.28,0.839436128,0.005448453,-0.013520423,0.019371881,,-0.011875394
AVGR,-4.49,0.577885597,0.017446767,-0.044496487,-0.124463519,2,-0.031578947
AVH,-1.58,0.763058032,0.002517111,0.001574803,-0.036363636,,-0.001587302
AVHI,5.81,0.548372772,0.002382361,-0.021148036,0.002475248,,-0.06116208
AVID,1,0.598732609,0.00969563,-0.035014006,-0.098167539,,0
AVL.TO,-0.02,0.777907445,0.000768832,0.058823529,-0.1,3,0
AVNW,-5.71,2.746436573,0.01514113,-0.01,-0.011098779,,0.001182033
AVO.TO,0.23,0.363644688,0.001958316,-0.014423077,-0.061784897,2,0.003658537
AVP,-2.66,0.810433523,0.010148895,0.008784773,0.16779661,1,-0.023222061
AVRN,-0.007,0.022343872,7.13E-06,0,-0.185185185,,0
AVT,3.8,0.913308196,0.007118193,-0.004693734,0.028869481,1,-0.008237232
AVX.V20161021,-0.075,0.912020429,0.001350074,0.029411765,-0.146341463,,#N/A
AVX,0.57,0.728330516,0.002249945,-0.007913669,0.009516837,2,-0.004285714
AVXL,-0.41,0.28878064,0.015008149,-0.048632219,-0.018808777,,-0.042207792
AVXS,-4.11,0.236453501,0.009784458,0.016514559,0.097864351,,-0.014681555
AVY,3.36,1.587752555,0.010359839,0.000264026,-0.013411458,3,-0.012768346
AWGI,-0.01,5.03976332,0.003315268,0,-0.969465649,,0
AWH,1.93,0.498416707,0.002677784,0.001632463,0.03047025,,-0.005363806
AWI,0.45,1.623513505,0.026386767,-0.012484395,-0.037946972,,-0.002594034
AWK,2.74,0.644024578,0.004021172,0.009169214,-0.012506797,1,-0.001104972
AWR,1.61,0.516441675,0.002151227,0.006546216,-0.014106181,,0.010150963
AWRE,0.26,0.626979076,0.002333788,0.04,-0.024390244,8,0
AXAS,-1.93,1.2998828,0.009346868,-0.005524862,0.090909091,1,0.01754386
AXDX,-1.19,0.823646083,0.011006472,0.02027027,-0.123791103,1,0.002331002
AXE,2.4,1.673422815,0.007894606,0.045454545,0.045115222,,-0.026946108
AXGN,-0.45,0.446328743,0.004129525,-0.005586592,0.019473081,,-0.005649718
AXL,3.27,0.701546153,0.010342654,-0.023836549,0.002915452,1,-0.006864989
AXN,0.028,1.217380721,0.002188478,0.001428571,-0.219810796,,-0.023255814
AXON,-1.48,0.437693482,0.010597213,-0.006531205,-0.067438692,1,-0.058309038
AXP,5.63,0.884616156,0.005079914,-0.002838787,0.047559253,8,-0.001044776
AXPW,-183.632,7.541931074,4.323553856,-0.277777778,-0.315789474,,-0.18
AXQ.V,0,0.245356548,0.001418387,0,0,,0
AXR,-1.05,0.018943644,0.000133232,0,-0.028608583,,-0.004016064
AXS-PD,5.64,2.399703594,0.000364845,-0.000378788,0.003803728,,-0.00536193
AXS,5.64,0.675218421,0.003205913,0.00487893,0.000719813,1,-0.014618865
AXSM,-1.29,1.686459111,0.004666966,-0.04966443,-0.075718016,,0.008571429
AXTA,0.63,1.760662815,0.019128386,0.00232288,-0.055109489,2,0.015384615
AXTI,-0.01,1.118888204,0.010010659,-0.008849558,0.095890411,,-0.039033457
AXU,-0.05,0.828005202,0.006704186,0,-0.039106145,,-0.022346369
AYA.TO,0.47,0.569154814,0.00243197,-0.018579235,-0.131528046,,0.002222222
AYA,0.47,1.225660139,0.003055529,-0.018991965,-0.14513049,,0.008227375
AYI,6.63,1.554647126,0.012164405,-0.017681646,-0.078629112,,-0.024154172
AYR,1.16,0.485707218,0.002863017,-0.006819289,0.010406343,1,-0.008177008
AZN,0.88,1.674168657,0.003929003,-0.00367893,-0.080839247,,-0.048666667
AZO,40.7,0.794665854,0.008640859,0.001508155,-0.002048063,,-0.034339271
AZPN,1.68,0.858938635,0.006051285,-0.010799585,0.024741824,,-0.017429651
AZUR,-17.575,0.967953125,0.27912931,-0.02238806,0.135181976,,0.023222061
AZZ,2.71,0.999949338,0.006154986,-0.018382353,-0.119102606,,-0.007469655
B.V,-0.03,0.115466774,8.57E-05,0,-0.230769231,,-0.111111111
B,2.19,0.583861262,0.002074611,0.001014713,-0.003786922,,-0.008316532
BA,5.55,1.658733414,0.008958923,0.010834,0.050317316,20,-0.017280395
BAA,-0.253,0.343403823,0.001321959,0.004955752,-0.066732413,,-0.05075188
BABA,2.8,0.524156541,0.008287175,-0.006103376,-0.002583979,10,-0.009673051
BABY,1.22,1.049508618,0.011056227,-0.02905569,-0.027643065,,-0.028169014
BAC-PE,1.38,4.328054997,5.83E-05,-0.025477707,-0.079422383,,0.00087146
BAC-PL,1.38,0.399407152,4.13E-07,0.001828864,0.009137668,,-0.003241491
BAC,1.38,0.603422161,0.004696808,0.000598444,0.052896725,,-0.002359882
BAD.TO,1.27,0.646418628,0.002598812,0.009488309,0.049313138,,0.005735493
BAH,1.96,1.462565948,0.009141046,0.02359882,0.02259332,1,-0.020913771
BAK,2.36,1.207327893,0.00568504,-0.01260274,0.161831077,1,-0.011864407
BAM-A.TO,1.29,1.196928037,0.001078156,-0.008174387,0.034995626,,-0.013915244
BAM,1.29,0.856926728,0.000814225,-0.005611672,0.019562716,,-0.014937993
BANC,1.83,2.052560528,0.062785774,-0.001538462,-0.279689234,,-0.019716088
BANF,4.27,0.700804973,0.002229462,-0.0055517,0.008586712,,0.018597997
BANR,1.9,0.988055325,0.006531431,0.004910714,0.02178847,1,0.0175
BAP,11.51,0.849080666,0.004370583,6.66E-05,-0.013215859,,-0.02010582
BAR.TO,-0.02,0.433113874,0.000906618,0.056179775,-0.096153846,,-0.054945055
BAS,-8.106,4.153274083,0.417348857,0.787058824,-0.043751967,6,-0.1
BASI,-0.25,0.037094132,0.000118026,0.021276596,-0.102803738,,-0.024659091
BAX,8.71,2.471723409,0.019903227,-0.015618742,0.039103784,,-0.017830921
BAY.V,-0.033,0.013279154,3.87E-05,0,-0.204851752,,0
BB.TO,-2.62,1.030076449,0.002047022,-0.015197568,-0.02994012,14,-0.012371134
BBBY,4.93,0.549283413,0.008323847,-0.001716107,-0.049708285,,-0.011576355
BBD-B.TO,-2.85,0.454012834,0.001320675,0.005586592,-0.220779221,,0.016216216
BBD,1.01,1.037275624,0.003111735,0.007897335,0.096670247,1,-0.010710808
BBDO,1.01,0.610539846,4.95E-07,0.001036269,0.075723831,,#N/A
BBG,-10.69,0.82705825,0.033971929,-0.007117438,-0.005347594,,-0.003616637
BBGI,0.3,0.907281773,0.000862796,0.041666667,-0.051233397,,-0.047568647
BBL,-2.4,0.897318734,0.002129151,0.009797518,0.067311011,6,-0.006274769
BBOX,-11.31,0.731250471,0.003933572,-0.044176707,-0.12564291,,-0.050209205
BBRG,-0.01,0.543521656,0.007868935,-0.030612245,-0.006276151,,-0.063829787
BBRY,-2.62,0.622900026,0.005049675,-0.018893387,-0.045931759,14,-0.017881706
BBSI,3.12,0.54702784,0.004898079,-0.011902138,-0.054817626,,-0.009489381
BBT,2.69,0.794124295,0.00426843,0.001029866,0.018600996,3,0.001018071
BBVA,0.26,0.751461537,0.00036779,0,0.106280193,,0
BBW,1.25,1.620276326,0.012563164,0,-0.003741815,,0.111627907
BBX,0.85,0.058607386,0.000245385,0.000489956,0.009891197,2,0.001977261
BBY,3.07,0.653681442,0.013004353,-0.002033554,0.022129654,3,-0.023350254
BC,2.57,1.028466521,0.011676889,-0.017757588,-0.00647452,,-0.083864119
BCBP,0.51,1.464647849,0.001142964,0.007272727,0.037175715,2,0.008474576
BCC,1.25,3.387532875,0.038339678,0.006493506,-0.187172247,,0.008709016
BCE.TO,3.16,0.909722881,0.001036953,-0.009646828,0.000330306,1,-0.001980525
BCE,2.41,1.007354019,0.000767079,-0.010041476,-0.013916069,,-0.003748622
BCEI,-15.96,0.679675823,0.03614468,0.078431373,0.018518519,,0
BCH,5.4,1.884011185,0.001890643,0.035435349,0.061221465,,0.000418819
BCI.TO,0.66,3.533730159,0.000302146,-0.00877193,0.025780683,,0.003196023
BCLI,-0.36,0.296063337,0.001168097,-0.018181818,-0.092436975,,0.017316017
BCM.V,-0.12,0.354586071,0.0009656,0,-0.071428571,,-0.014981273
BCO,0.02,0.706209439,0.00627738,0.010540541,0.024102985,1,0.027819929
BCOM,1.39,0.348920863,3.69E-05,0,-0.047169811,,#N/A
BCOR,-1.44,0.455884502,0.005719212,-0.008368201,0.063734291,,0.024590164
BCOV,-0.16,0.626810375,0.006855534,-0.013396375,-0.020344288,,-0.033333333
BCPC,1.76,0.516314888,0.00175439,-0.008501177,0.036221979,,-0.006518558
BCR,4.3,1.234867319,0.00782386,-0.020238855,-0.032194156,8,-0.023182346
BCRH,1.91,0.844025216,0.003127619,-0.002808989,-0.014983352,,-0.002832861
BCRX,-0.98,0.436305341,0.010181169,-0.032258065,0.013513514,,-0.067099567
BCS,-0.24,0.585509427,0.001146789,-0.001122334,0.018306636,6,0.002162162
BDC,2.87,1.2096879,0.011172695,-0.04899971,-0.022500373,,-0.011136537
BDGE,1.91,0.468463536,0.002080375,-0.019434629,-0.034110686,,0.001811594
BDI.TO,-0.27,0.897277989,0.003491828,-0.00204918,0.099322799,,-0.041322314
BDL,1.85,0.290748899,0.000458333,-0.006451613,-0.011976048,,-0.001299827
BDMS,-0.5,2.235294118,0.001207116,0,0.07520564,,0
BDN,-0.1,0.802097301,0.006890417,-0.005188067,-0.010960671,,0.000668449
BDPT,-0.01,0.874463519,0.000206853,0,0.157894737,,#N/A
BDR,-0.635,0.176083161,0.00383247,0.032142857,-0.006872852,,0.037735849
BDSI,-0.86,0.884415229,0.012052101,-0.016129032,-0.024,1,-0.012195122
BDT.TO,0.45,1.752185844,0.005209889,-0.013274336,0.000897666,,0.005405405
BDX,5.24,1.276908451,0.004843383,-0.008754131,-0.025643948,,-0.006297903
BEA.V,-0.027,0.166694449,0.000325002,0,-0.084507042,,0
BEAT,0.47,0.41906226,0.006750473,0.013736264,-0.014423077,,-0.022222222
BEAV,2.89,3.151439765,0.038218553,0.014101257,0.166275889,,-0.003336113
BEBE,-0.34,1.764750014,0.009626128,-0.015625,-0.073529412,,0.047467233
BECN,1.27,1.239317389,0.011291064,-0.02173405,-0.011803588,,-0.016981132
BEI-UN.TO,-0.99,1.161358205,0.002957054,-0.01136141,-0.138443155,,-0.013875124
BEL.V20161024,-0.04,0.03173243,4.04E-05,0,0,,#N/A
BEL,0.17,0.428096351,0.001703598,-0.011155378,0.023083265,,0.002444988
BELFB,-5.9,0.490938709,0.001554052,-0.018480493,-0.002920317,,-0.018867925
BEN.V20161020,-0.05,13.66742597,0.002411576,0,0,,#N/A
BEN,2.7,1.569961986,0.012307131,0.000287274,-0.013597734,4,-0.022430437
BEP-UN.TO,-0.04,0.876657436,0.002280021,-0.010137581,0.019895548,,-0.020053803
BEP,-0.04,0.605311542,0.000322626,-0.007433743,0.004251145,,-0.023142112
BERY,1.67,1.248712388,0.015650943,-0.02144714,0.014828129,,0.010215928
BETR,0.24,0.335973317,0.008713766,-0.01325381,-0.068792996,,-0.026244953
BEX.V,-0.01,0.158857076,0.000441995,0,0,2,0
BF-A,2.62,0.322331238,3.79E-05,-0.000416493,-0.015788395,,-0.005824839
BF-B,2.62,0.669967905,0.004053397,0.002425044,-0.017714409,,0.000440141
BFAM,1.61,1.648395418,0.00752163,-0.001189237,0.004484975,1,-0.006085795
BFD.V,-0.004,0.627362975,0.000923628,0.055555556,-0.095238095,,0
BFIN,0.37,0.492616415,0.00160221,-0.019292605,-0.027113238,,0.007364975
BFR,1.59,0.377357092,0.000709543,0.006190476,0.052815147,,-0.019175455
BFS,1.55,1.360143602,0.003331811,-0.01722518,-0.035203689,1,-0.044065041
BG.V,-0.31,0.611337245,0.001367698,0,0,,#N/A
BG,5.19,0.962291875,0.006963278,0.002283477,0.013859099,,-0.008412878
BGC,-1.05,0.623973573,0.005337146,-0.026936027,-0.007554945,,-0.034965035
